t_min,freq_hz,whp_bar,intake_p_bar,current_a,load_pct,q_liq_m3d,motor_t_c,casing_p_bar,operating_mode,quality_ok
375.0,49.969835405792885,21.166989512807213,74.68293927233074,44.17617562863663,69.46201640113468,114.46976924300498,94.0371159345787,14.020488459294059,production,1.0
376.0,50.04713109201099,21.52696608323174,74.55395969788451,43.44184322702891,68.48128237155854,110.85738229753336,95.14935785471194,14.172985059239892,production,1.0
377.0,50.03594702829075,22.15438918065242,75.31982766599816,46.550956676941105,69.6825441109026,112.87183578572657,95.1407919236827,14.357174231710733,production,1.0
378.0,50.0113349428219,21.83849393486805,75.0152196282565,49.957825413456824,72.67453253558934,112.47205593441191,94.60208764568378,13.93730512992853,production,1.0
379.0,50.058121059377925,22.631644128042677,75.16006210053403,52.73323768755459,74.65471098523635,111.8226447844209,94.11355050579535,14.24175668180133,production,1.0
380.0,49.94558941354404,22.301044917680382,75.59697829743237,55.65370121423316,74.40400334277287,111.90613767347949,94.59368145512025,14.93123243429029,production,1.0
381.0,49.92604310831145,21.82186700329562,75.57012555165383,53.513746891160075,75.83146173528169,112.29376529416734,94.59110848706302,13.245478066891062,production,1.0
382.0,49.956674632136156,21.872525980892707,75.30366066698227,50.88198408764991,74.09670293295852,112.81953578019304,95.16893132784747,13.908433559943498,production,1.0
383.0,50.0061272047768,21.873761709759197,75.19167647491811,47.457048173340354,70.78292748655295,111.94353513891444,95.1312044338898,13.978171205980082,production,1.0
384.0,49.960195661245244,22.35806002246606,74.06675981307819,43.902292048204785,68.4163922440608,112.0750937521633,94.73568286022096,14.010282629980388,production,1.0
385.0,49.97563909217877,21.803036139108244,74.15757280863775,44.578463330054866,68.56490619420141,113.32426499467022,95.16314055399542,14.05889829404458,production,1.0
386.0,49.951249994044986,21.949208935466018,75.31115278732736,45.71322412046282,69.9521559843499,112.02134260516266,94.45600532729537,13.802976691876223,production,1.0
387.0,49.96897854277025,21.659133207037964,75.20156537598356,50.1808734063439,71.88298606564646,112.28051439588624,94.87990589976978,14.943510276601524,production,1.0
388.0,49.94976063905035,22.47111731965986,75.1173715280814,53.535696308424434,75.03957336177243,112.80120108293585,95.41292928993275,13.909368468297098,production,1.0
389.0,50.01837331028728,21.810279902384693,75.30390431064917,55.72749195094984,74.34352375710957,113.559306892783,94.68979333695319,14.067566541468505,production,1.0
390.0,50.03974455339916,21.68951755491941,74.46054275589202,54.941319386913236,74.63515072554546,113.05833864287645,94.80678508008633,13.933562353830052,production,1.0
391.0,49.97597770302409,21.338496025064618,75.12516335847162,52.539140861533156,72.91284855899752,112.02507654166706,94.16423946867414,14.160100999640504,production,1.0
392.0,49.98963671022646,22.331371516439475,74.18616150804856,48.22793303415031,71.4479795916052,111.80835877546407,94.74061269066384,14.159305983955152,production,1.0
393.0,49.970948371374405,21.706515955802043,74.81021580833432,43.45612368742185,69.06930781556986,110.07725115505202,95.07102882446289,14.092925220677246,production,1.0
394.0,50.02656256078181,21.913370362240958,75.3236982061784,43.44362029900441,68.8656676610187,111.88268032536789,94.58726717506003,14.424403245663584,production,1.0
395.0,50.004452801936964,21.775680152224712,74.35331667966793,46.227424308138865,69.88772062483002,110.27426700885817,95.54940616143041,13.957997348790798,production,1.0
396.0,50.07970784501691,21.863589285560792,75.924531164598,48.48856192835864,71.55011912587206,110.27672547918118,95.14137688560969,14.3029711214955,production,1.0
397.0,49.945226398168124,21.143519826321693,75.42660397120991,54.317151959537235,74.28583250641961,112.27292326271473,94.84917667534867,13.558317213896563,production,1.0
398.0,50.01812512495955,21.62105470020711,75.56280976908624,55.62983102687322,75.22089213716163,111.35839833257764,95.27939964271442,14.305759259241565,production,1.0
399.0,50.022199569982334,21.499794051729896,74.60626067186833,54.19073874935023,74.07901767348763,112.03256042046121,95.41613828677242,14.162109571018531,production,1.0
400.0,49.98197799145046,22.802954123416292,73.89301422284501,50.246243090764104,73.40731882916255,110.70041202982533,95.41925982549982,14.173164528450236,production,1.0
401.0,50.029176706369135,22.468704895526972,74.3006801965574,47.61003106881476,71.25938211378455,112.88111299895625,94.2970590808773,14.042131921049357,production,1.0
402.0,49.92807386755048,22.10355711963859,75.04430582335075,45.115294032659534,69.29172040985924,111.599137896795,94.43741177260743,13.902071006520714,production,1.0
403.0,50.105940151536466,22.921405258997247,74.53939719859267,43.83423417921417,69.716402043562,112.83887202968147,94.79276854557517,13.296673786832194,production,1.0
404.0,49.932897777335675,22.436007624902576,75.1331338262825,45.95172392877211,70.86374212649896,112.20875803875273,94.40953532799453,13.830029687045107,production,1.0
405.0,50.04599036302825,21.385573944276217,74.78412620453497,49.681293399982074,71.4990350536038,111.58600535453425,95.75540899093797,13.924613005379735,production,1.0
406.0,49.94394386605304,21.40776388922679,74.3335628452878,53.05395555504971,73.59215022396509,110.8005973010843,93.8272234906733,13.7695351622118,production,1.0
407.0,50.057544151561586,22.027396178835076,75.2415299182955,55.517424918955854,74.95865440966661,111.39981058289824,94.86218751984882,14.12482366421664,production,1.0
408.0,49.98076129866955,21.89090286408347,75.48565750550205,54.4337058768985,75.62957680898711,112.34283395366268,94.02143486139077,13.88874401513715,production,1.0
409.0,50.00792114535811,22.001652274926748,74.22895587847269,51.29156713917708,73.2831544167344,112.17368009273476,94.21111909856894,14.161525401432316,production,1.0
410.0,50.002667187785335,21.585503882990736,74.96904996381996,46.66937930719479,70.90447556254372,109.88910919821039,95.3937778895408,13.822522642478742,production,1.0
411.0,50.05503670475124,22.652099461390904,74.74954763004571,44.198158052028845,70.65873946348675,112.54200070840186,94.68380028229527,14.13792367064801,production,1.0
412.0,49.98392262749285,21.77188037989595,74.81783087833554,43.26014222721488,68.80718707303998,111.04191663536734,94.79765316683313,14.025762160560058,production,1.0
413.0,49.851640814500804,22.35885257661076,74.58057727017486,45.77625948847687,70.6851779997878,112.26439996422896,94.969117077779,13.952055979621827,production,1.0
414.0,49.96199706049678,22.492958527916795,73.88519874169036,49.09270825994783,71.43786037880007,110.43662928672406,94.49197907816504,13.663747503533527,production,1.0
415.0,50.00918561615445,21.673556118577956,75.47631536394367,52.53201112709244,73.989269167551,112.02662856401183,95.02007715275442,14.39017829591652,production,1.0
416.0,49.97797658975649,22.136658137423,73.99826762952328,54.600034955536366,75.33272392831141,110.29293524015112,95.02234525222096,13.887830814444385,production,1.0
417.0,50.03849104256604,22.54175961278218,74.09589718890143,54.47092466397384,74.10740795225819,111.3917741815757,94.7187502719902,13.630952692026831,production,1.0
418.0,50.05076634979872,22.48633621398881,75.00591465925707,51.64669101654563,72.51779935040193,110.86666883954229,94.52922982385387,14.401475802024404,production,1.0
419.0,49.99261140950501,22.202222838994707,74.71398603182237,47.13354989534628,70.78196454351652,110.86943522360316,94.81196719323692,13.7462993985448,production,1.0
420.0,49.92551773028087,22.075882137781623,74.12237777483352,44.27725035735998,70.15370779659632,110.52009530769091,95.17929551739348,13.732919882707877,production,1.0
421.0,50.06920825550029,21.93003250687312,74.19944088374301,42.67238883298733,67.95534610394675,111.00364370376226,94.6181366246005,14.048462133997866,production,1.0
422.0,50.05415267500534,22.404499149290892,74.4927510455697,45.8009928851703,69.42398719077192,109.08717745194294,94.65138745003267,13.57020347853228,production,1.0
423.0,49.98504044328665,22.12872453632797,74.32035184024585,49.301761599613876,72.61638021437223,112.21592192853619,94.02299270485031,13.800770262027246,production,1.0
424.0,50.10541442056964,21.943732656202776,74.9639803830434,52.9997082664606,72.64168376015111,112.30615308173293,95.12098649794734,13.459850645258463,production,1.0
425.0,49.982556226995364,21.703457274524883,73.87162884236854,55.21957368089333,75.95035102764854,110.6089919792287,94.36558345276535,13.430268749985963,production,1.0
426.0,49.94314401397908,21.35000934936861,74.78228117947823,54.54244062073709,74.44386625642733,109.47287199288643,95.1377544871609,13.99628958931485,production,1.0
427.0,49.99220632831245,21.820203128537354,75.47677130247914,51.19024481812221,74.06307333534717,110.34084969971637,94.93212244374276,13.936838006604203,production,1.0
428.0,50.05389168577529,22.633944369945645,74.67346299276177,47.81426359075749,70.42947000064923,112.24242855008426,95.30135245411267,14.376233688656853,production,1.0
429.0,49.95312732787288,21.693273926904137,74.01389896557043,43.39745498879405,69.88294921854387,111.8443749489784,94.87459404379385,14.541312159392822,production,1.0
430.0,50.09756125388717,21.628795584699635,74.10731576185412,43.349400721498625,68.52704820188504,110.7218534287358,94.21497240726565,14.08200171609779,production,1.0
431.0,49.9551736892714,21.7875945753192,74.56163632107443,46.095930404627715,70.25735257288638,112.1476050070312,95.82617545032778,14.123513341390177,production,1.0
432.0,50.047721113819065,21.79729543788761,74.15524334583624,49.41124460492536,71.33710031858818,109.80976668873302,95.27042819282202,13.643503842655107,production,1.0
433.0,50.02722311871016,21.657365454288332,75.26490313380084,52.96188154183753,73.37851060627314,110.31311994388865,94.65358632918192,13.863597616907269,production,1.0
434.0,49.99229714702086,22.13693204203289,73.41431776300062,55.51257192590048,73.88494299911987,111.60662465897691,94.30874940789926,14.029541865096878,production,1.0
435.0,50.05402664893589,22.00856500659198,75.49636854760726,55.41114732363818,72.78837735409599,110.9108857179407,94.10905254424675,14.294736800249098,production,1.0
436.0,49.92501006055659,22.35001603657247,73.29247693162677,50.73363571611987,72.82326954662997,110.30787080049271,95.4101214008733,14.183209316722678,production,1.0
437.0,50.06787858934666,22.116101220873848,74.47738296671994,46.97727326489888,71.9907116673611,107.98942330476612,94.5144859886083,13.949326873297828,production,1.0
438.0,49.99681579855149,21.948729669896327,73.84676036444161,44.336732011839835,69.20608160698507,111.79854697585468,94.79325118386114,13.94388014164915,production,1.0
439.0,49.972878237506826,21.031557850975336,74.98324736704264,43.84577151675253,68.6907310478395,111.37074102363235,95.0487512985666,13.754234280464077,production,1.0
440.0,50.037458702402006,21.950301409589247,74.02134970630449,44.60467734061099,70.05333628932075,108.88003303023983,94.77528244443822,13.576635138117961,production,1.0
441.0,50.05299495067996,21.608858485308346,73.80060085265116,50.253090918895786,71.5660865161077,111.68127394600194,94.88248466345888,13.727913871869076,production,1.0
442.0,50.03848977153118,22.2998793373567,74.27113778751817,53.632490137255154,73.51299948440663,110.9330690431049,94.54756478070414,13.98025766852003,production,1.0
443.0,50.09997519105225,21.89685195847431,74.22329873916914,56.45942653585561,74.1246753946663,111.274409655704,94.96902405871353,14.066454861673702,production,1.0
444.0,50.054036303802505,21.56112674550128,73.30367743554167,54.74601309695105,74.04724866595416,112.06362287771702,95.11769097214095,13.93416653787284,production,1.0
445.0,50.06417533162102,21.647585724876336,74.7322375201725,50.95584293756627,73.47580134668247,110.03119150187575,94.55152380686008,14.086678792890142,production,1.0
446.0,49.973006803141175,21.38300551762696,73.01882601714325,46.51422644620627,70.43939273532418,111.76507968098696,94.76913672873249,14.54240642594483,production,1.0
447.0,50.005326188853104,21.643310232749386,75.15511872678718,44.02571523396359,69.49520696073384,111.71925766127013,94.42214251726253,14.064700004962713,production,1.0
448.0,50.02814912911628,21.98714305513567,74.24623437869079,42.92704992211746,68.80410364968522,111.80236549437782,94.72388345277794,13.908013950726547,production,1.0
449.0,49.99911288816484,22.331347574002756,75.0110766561487,44.763938494452695,69.63429697708091,112.84169211108765,95.25817570959408,13.966613179844025,production,1.0
450.0,50.015081761658664,22.066521026217128,74.07397966397795,49.015782808198956,72.1522388376213,111.65911096140717,94.7713097155403,13.395344550415391,production,1.0
451.0,50.02130523830673,22.181228234940054,73.95353540059072,52.95366049283851,74.242816637791,110.18493002894628,94.39670313714551,14.167039364387946,production,1.0
452.0,50.042212195884076,22.21257418148202,74.81557704459254,55.476457776313794,74.32163338939478,113.00711762362441,94.54411559484633,14.068844550199358,production,1.0
453.0,49.9949195554615,21.725474515830026,74.06921664864642,55.61517569412098,74.55846450385337,109.5106259516546,94.03586925645574,14.073240825223976,production,1.0
454.0,49.982510039230405,22.43498760492335,73.4863533901044,52.072949822320666,73.32524594985759,110.27456576417971,94.43331087252116,13.733058371351193,production,1.0
455.0,49.958584217489175,21.311861820794082,74.35793200514838,47.195371173711195,70.55649593056464,109.66299260789853,95.20521095067618,13.75764058900761,production,1.0
456.0,49.955413383692886,21.9007240089932,73.57924237618693,44.467282828610436,69.22282743209738,110.68765531978595,95.33996797250369,13.576698507854148,production,1.0
457.0,50.058622561367315,21.639906749590445,74.39309109006913,43.41771956573674,69.05858078854894,112.10033398659002,93.68706356610822,14.012571101768224,production,1.0
458.0,49.99577392559988,21.06287990819586,75.22359603659037,45.488878628948356,70.22876563690642,112.34980781985227,94.91294643727561,14.85261593092193,production,1.0
459.0,50.03934721905453,22.511516671985557,74.96927625278147,49.65019693180372,71.25718845101645,111.33957135400463,94.65620169645736,14.133697241159876,production,1.0
460.0,49.935131807682865,21.047714532528456,74.38827548419049,53.00750777029527,73.4231592463043,110.04305961471213,93.6990541676729,14.612374636703992,production,1.0
461.0,49.90309159460804,22.121415181348567,74.28326909654862,55.92457030307143,75.01265569623821,110.10105594879902,94.75258418383761,13.758657446185758,production,1.0
462.0,49.94754543845,22.561840825060308,74.18821199303815,54.777227754224924,73.94613548895178,110.03273109767976,94.72850454607851,14.045006982219062,production,1.0
463.0,50.05733134837548,21.76222900209004,73.99138623705497,51.01838893175283,72.96326037273239,111.89123576782457,94.85828615745928,14.30739747522283,production,1.0
464.0,50.05340387199162,21.79624918805251,74.58263572680818,46.350470556773445,70.69544625357918,109.65133560349688,93.90157108271028,14.362115716474502,production,1.0
465.0,50.0166019303926,21.081816080992287,74.27058627012381,44.348617625456015,68.91098908045142,111.76806618602863,94.28591720195811,13.470941964830441,production,1.0
466.0,49.959891492492005,21.74035009780824,74.1320721007857,43.995802970611535,68.99374637571908,110.68307029797522,94.73994157396255,13.855434516518459,production,1.0
467.0,49.99345986792171,22.41959596474014,74.51894315529863,44.9585796600591,70.74828237227881,110.92029030995477,93.71944196430574,14.293844789609267,production,1.0
468.0,49.98511197601005,21.62934882241829,73.14176036561547,49.11324697876552,71.57613672845581,112.5196348696809,95.26174058206688,14.493735580954992,production,1.0
469.0,49.98275133269524,21.447417308233884,75.52259569323407,54.27710069554739,73.3717369675489,110.12701435376111,94.69189665042218,13.79331657246356,production,1.0
470.0,49.87469650813422,20.90986960715862,74.72275867007673,55.52639976592945,74.92652929264557,112.68343104451449,94.27662040852817,13.758731714745899,production,1.0
471.0,49.95710368070189,22.349446199051034,73.50444105632096,54.07898121920152,73.57275253110616,108.99005490695637,95.1803304489507,13.569351436747233,production,1.0
472.0,49.990494556215886,21.998907845904665,74.4057978487138,52.44893461351236,72.43333119729975,109.68382345118812,95.10836047146705,13.951589480754107,production,1.0
473.0,50.075821389490606,21.712415012799948,73.65544025304268,46.816770788164106,69.76100992290229,108.77171300097056,94.3128599172724,13.775947502004932,production,1.0
474.0,50.00803715295659,22.249379431904927,74.00550254133235,43.40367772461262,68.05817476872602,109.76198883042746,94.03333322838155,14.510503124203652,production,1.0
475.0,50.07004441431314,21.619049160959545,73.78822118930108,43.5355197725795,69.18151791575536,111.35003220335345,94.88749717631161,14.422638404042756,production,1.0
476.0,49.98031465456203,21.69678296455018,74.97667802397922,44.948231326609545,70.5269494011686,111.52839792410609,95.85648820211689,14.056782230539673,production,1.0
477.0,49.98736557093761,22.67908032646237,73.16544778823192,48.558040050793416,72.94249425768774,111.00390610120225,94.61560828133781,14.402886424441146,production,1.0
478.0,49.80502891349728,21.47006026969179,74.10163011758868,53.6817616817383,73.72669048004825,110.94904267287504,94.3095881294017,14.22498115220446,production,1.0
479.0,50.02316651696035,21.94380711817626,73.32125889337873,54.71238025036285,75.24910276673538,109.2134009712446,93.92973644895481,14.01551536536874,production,1.0
480.0,50.02735478306697,21.91620431488906,74.2949099041909,54.495017574692554,74.12345643578229,109.02216115443336,94.87453031851591,14.2187708959233,production,1.0
481.0,50.08818795347797,21.86490567720268,74.11309063239138,50.84426248846632,72.48250869192069,110.97209889548056,93.84758912902235,14.221695525940618,production,1.0
482.0,49.97566193946036,21.82758555876207,73.45627228374995,47.360451563038296,71.38279084111883,112.21797684134417,94.79243941180039,14.00750167567371,production,1.0
483.0,50.00470770780985,21.301572295640636,75.16078695873458,43.41267303553893,69.06683760548627,110.15693090730319,94.73392812085531,13.811485728941108,production,1.0
484.0,49.964723602263945,21.768410115737215,75.23170767612758,42.679174509717626,69.14713100403829,109.06501231151735,94.59660699575277,13.93309395369044,production,1.0
485.0,49.94118714675398,21.725609447639275,73.95188183191014,46.03011956535035,69.92122138080217,108.74084609361505,94.3416091762326,14.06422278601128,production,1.0
486.0,49.96434460166315,21.554228918435324,74.60035169588876,49.53889130620659,71.19022050580271,109.75760750376189,95.51002729372297,14.403181359250194,production,1.0
487.0,49.982750073795714,21.487597140149745,74.1947685035205,53.767484689712006,73.31412325427989,112.46355760803965,94.50304049319323,13.811647876480643,production,1.0
488.0,50.06777190143349,21.419552287021194,74.42702918772123,55.14545486385056,74.16408160594025,110.31264208088244,95.38292832087949,13.95241013087518,production,1.0
489.0,50.00011058012867,21.495712190037384,75.19721035098216,54.11916539767425,73.93346657613716,109.31033149617248,94.77063873047364,14.359052591278795,production,1.0
490.0,49.960472759516605,21.982376829009482,74.11376940209719,51.21196272185863,73.35243135924273,109.81854252774404,95.14371465052135,13.849717078098836,production,1.0
491.0,50.00709389141209,21.832590243037505,75.34733147343941,46.927512583053705,70.70279175529743,109.96380800103374,94.2279869985965,14.283511355764226,production,1.0
492.0,50.010878567778,22.479489905667485,74.09624672182764,44.39049103918362,70.14123114938708,110.85706336603788,94.7134573979565,13.691515007996777,production,1.0
493.0,49.96618839720125,22.057921141398005,74.21021957988586,43.20560352677436,69.1470061397541,109.74068413669318,94.48142160318476,13.89600819081506,production,1.0
494.0,50.05716168133148,21.57787560947101,75.39718657976817,45.36133367108888,69.71089552268491,109.45926474487068,94.35103970313747,13.927725057985885,production,1.0
495.0,49.90558255545117,21.599577835907205,74.42602669238433,50.58314291687133,71.31585209087393,110.29617236653037,93.84444281796135,14.432305075032744,production,1.0
496.0,49.98932276859585,21.745374503643074,73.03908793612213,53.217458153424104,72.65739355669763,111.0789102222086,94.50377648704561,14.026720116485526,production,1.0
497.0,50.03325330328146,21.673908035167003,74.39054767055698,54.771077015703014,75.5425624019177,111.37178441274338,95.55853576455787,13.624384069630024,production,1.0
498.0,49.93307837402616,21.814761529426764,73.48402372091287,55.36827469754516,75.29745405501274,111.16690973712511,95.34940673977268,13.624217375042768,production,1.0
499.0,50.01806268743217,22.58914421830169,73.25310051228342,50.729714326207805,72.68123254013643,109.9523281815978,94.37507735157699,14.590295990110738,production,1.0
500.0,50.06464465250969,21.75126998578573,73.68266018524395,46.399868086903254,71.66944679314373,108.46239938511039,95.41310942774986,14.161888703173148,production,1.0
501.0,50.02268356321285,21.864270497718003,74.44153503559991,44.84016830649497,69.11656263068357,109.53355424280012,94.53216755256433,13.863970418745595,production,1.0
502.0,49.91549200285115,21.334241554429326,73.5755645480733,43.638860287272955,68.91403425579301,110.82806795097235,94.03564527164394,14.251884834723713,production,1.0
503.0,49.963590248628236,21.210116625698454,73.40058597053533,44.67136713310608,70.44414953474798,108.88231980905817,94.40595788596207,13.796492077246917,production,1.0
504.0,50.061615170125215,21.755532057331312,74.01129786766717,49.36783656825668,71.88560650676334,110.78145264150713,94.68880166117545,14.114738040369003,production,1.0
505.0,50.014916762253264,21.642342271346042,74.4797928283623,53.730647809129096,73.43240675061661,109.76608173979002,94.8128936395209,13.809995589922124,production,1.0
506.0,49.999507053075504,21.88942073634424,73.81712922480284,54.62249222949599,74.51635461207087,109.77131564625545,94.53095047377766,14.038844926316946,production,1.0
507.0,50.022060029735776,22.351031259739273,73.4490823809281,54.77586839513924,73.54789781688807,111.80929683383752,94.44353436177876,13.644051677996654,production,1.0
508.0,50.036052447500296,21.603561875276753,72.92737507484203,52.583373514014745,72.85163971609526,110.72446044235298,94.73957380848039,14.115861459277252,production,1.0
509.0,49.9645767381701,21.53343854906261,73.7633741446801,47.40035295570896,70.97219871472636,112.10249868225799,94.49115098874333,14.315466708401491,production,1.0
510.0,49.98547999599635,22.19821409971495,74.73384440396221,43.069424570545316,69.86597258223499,109.32741509238222,93.91853965047329,13.94570019911184,production,1.0
511.0,50.00714568248334,21.632098707057125,74.82673602038923,43.37321135249697,69.41276730339155,111.80785320595204,94.35796085924267,14.177163643352657,production,1.0
512.0,49.97280211391063,21.828946844670703,74.69765028990251,45.434905437731075,69.57805811100442,111.53842333024895,94.42485940459886,13.77184855038419,production,1.0
513.0,49.993327422073136,21.76325421231199,74.11692931835377,48.46833819589178,71.96877995619568,106.85020479152605,94.19606002727966,13.92286035284323,production,1.0
514.0,50.0648935880591,22.556799930189076,74.29811477840398,53.98368974700161,73.93777287476684,110.33508304222016,94.64366187724666,14.059476977832523,production,1.0
515.0,49.951609006765395,21.131486314231328,74.97958526162783,55.558598880681764,75.92295803700024,112.28859567931642,94.49133928263825,14.250456879720089,production,1.0
516.0,50.09633313545676,21.476008185948835,73.69627546309474,54.62258987324273,75.07711159481015,111.36863269622751,94.09618021150239,14.020597092402104,production,1.0
517.0,50.093967218869096,22.064332098766865,74.43450558194623,51.5183935025048,72.7541238337932,109.90253508472513,95.05891975053227,13.850777059752106,production,1.0
518.0,49.914328028101785,22.267713001680967,73.09216041562186,47.25056407769489,71.41518466121774,110.15004803767755,94.22281831581834,13.65588796816809,production,1.0
519.0,49.99294886674435,21.391721609690176,74.62277467121852,42.87020678002026,68.86440444441999,108.86313361041303,94.53659419705629,13.958691551353388,production,1.0
520.0,50.017134578482285,22.274574841274738,73.94152797434462,43.73266048440195,68.33727354549059,110.67185858325274,94.35466007117864,13.651866084560053,production,1.0
521.0,49.96195644562468,21.614328614181364,73.5175926577561,45.36062674849544,69.84391291646025,108.27013654006988,94.0413502206306,14.24100798476643,production,1.0
522.0,49.96294597481576,21.511957771837665,74.67354969648413,49.27767362709721,72.0542455106524,109.2013305622644,94.68765493423042,13.464630239333935,production,1.0
523.0,49.98812921516327,21.550146809342095,73.54204633801149,53.69086604719473,74.531734378979,111.7605718511795,94.53050355457434,14.069027384022952,production,1.0
524.0,50.03695890435558,21.943478533466752,73.68741653813711,55.72798533879317,74.77605812111273,110.3908930373631,94.77353650852015,13.925573087296467,production,1.0
525.0,49.974433308052646,21.995553536629156,75.1289351638124,55.08936045208659,74.43066708219699,109.9775769631462,95.36359622700753,13.912774452428513,production,1.0
526.0,50.09133469058101,21.451578954900185,73.57834802807717,50.49661461003729,73.28963141563574,110.28483280971216,94.44268054371791,13.991532611709413,production,1.0
527.0,50.014498700116924,21.883671160005193,73.81153949941847,47.32513084853097,71.10050418693498,113.70055784590211,94.30478087395286,14.190551795011588,production,1.0
528.0,49.994871235795834,21.648258979882797,73.79442978729747,43.74315273773017,70.33323047194091,111.65099055632058,92.97247879709225,14.092891107229292,production,1.0
529.0,50.072462984256575,21.3238098096456,74.67456361270203,42.98515378036956,67.90171539144328,109.47659643309777,94.67173713886079,13.597162215260237,production,1.0
530.0,50.031314059753015,22.47747560007669,73.10149722313513,45.88848751133942,69.35252492191917,112.40618818364163,94.07444983547705,14.31582551459446,production,1.0
531.0,50.018464338784376,21.41360887271862,74.95270354280619,48.35203656378784,71.66435935348949,110.29837834053673,94.0312714426251,13.692169648957861,production,1.0
532.0,49.983442980861525,21.84150338880203,74.05593644137394,53.58496078619701,74.52232944746646,111.29155783961744,94.11865668129522,13.929188882200034,production,1.0
533.0,50.090699280694636,21.33442759152713,74.01137234838015,54.30662109575636,74.66921021157866,109.69902777920504,94.6303404485282,14.173176491065544,production,1.0
534.0,50.040591079487,21.62771656984398,73.66308752205205,53.79087409247703,73.51290166205796,109.27676555841107,94.26655317153649,13.96367450607457,production,1.0
535.0,49.989829433202765,21.8365391320386,74.11349062613404,50.84680930291308,73.42838690565159,111.36381803897595,94.274847073956,13.725361943634796,production,1.0
536.0,49.921140042465865,21.86468003238835,75.08272345188158,46.82304459447536,70.04711912767276,109.47831057752968,94.24722475632875,13.777930684669846,production,1.0
537.0,50.018647577088096,21.390565893385908,74.32798557188741,44.08385831847747,69.91807017136321,109.46296654144132,94.38660966956286,13.85543648718831,production,1.0
538.0,49.942812995394924,21.7520812314002,73.64059772875419,42.48400000471005,69.5361182478739,111.47764484674083,94.24136872450632,14.437272976536597,production,1.0
539.0,49.914202702412084,21.93998603904465,73.99161736395882,45.974837079608925,70.67541431154991,109.0055780874638,94.04103992077282,13.598688904979195,production,1.0
540.0,49.98604242472661,22.393671099059087,74.52067183994772,48.52189510355444,72.42208565278564,108.6968975979027,93.86491338929041,14.314745374120223,production,1.0
541.0,50.01407355512953,22.11926854439609,74.25122550486114,54.29677010435863,74.49094518272405,111.05412619871733,94.87154959967563,13.600260115682236,production,1.0
542.0,50.06412406168416,22.229183275484317,74.04573548894865,54.04660139087093,74.98863670255406,108.0483857381184,94.64348137723692,13.841435563351451,production,1.0
543.0,50.01412259126426,22.053278228459302,74.56301788790667,54.75274947878435,74.16216010371643,109.49847749203755,94.38183449832574,14.146604744344655,production,1.0
544.0,50.04030097635854,21.533275996815867,74.41713934945125,51.53122050358156,72.76161641975959,109.96219934236882,94.07016276865559,13.764410447811306,production,1.0
545.0,49.93870586473884,21.66884340989186,73.55413181387348,46.84946211463994,70.66111956804484,108.78715445754457,95.26005835221002,13.971205484489312,production,1.0
546.0,49.99887339112662,22.162886262350494,73.05214656082337,43.147108593009406,69.22676181682286,109.0613241187062,94.19895863756282,13.909843921097098,production,1.0
547.0,50.006210565965226,21.525402591563406,74.5017850832009,43.23731838792316,68.64320431772606,111.20203183664695,94.73656086811899,13.712491850568027,production,1.0
548.0,50.043112309231,21.351947233341622,75.31641523258892,46.10130543240673,69.50876810201896,110.75484119893075,93.80098563280983,14.49305322085979,production,1.0
549.0,50.00580303367155,21.7831055602022,73.71002729645383,49.5195902658271,72.57898792563397,109.27007850406657,94.94173611656528,13.9477533682977,production,1.0
550.0,50.040203947905994,21.073562914961098,74.11843721117297,53.6430564166907,73.12993669137677,111.04147116229532,94.75080957130359,14.461487436954677,production,1.0
551.0,49.97479003761114,21.487952286347305,75.0161318708094,56.1895805622977,75.62540557757202,112.23050021182532,93.96392134099636,13.363079719165489,production,1.0
552.0,50.017897745310655,21.34527627145087,75.24816286296851,54.469982452763865,75.50671129250864,108.86986359549003,94.44487472261017,14.324599860323003,production,1.0
553.0,50.02074332006272,21.636287077929822,74.24428404806467,51.29375775002145,72.26439465034889,110.48379198472794,93.89063566200929,13.99436093355965,production,1.0
554.0,49.93751121377067,22.326427556394595,74.95579824312593,48.00192487823321,71.88682845622768,112.78390777441317,94.24542273829609,13.960549915879255,production,1.0
555.0,50.00877693142838,22.72938500265955,74.65722449332938,44.52459237904568,69.24822676398355,111.14708008866,93.7639621491803,14.334826410634824,production,1.0
556.0,49.98398187365243,22.039166711652285,73.87429610678551,44.188757216609794,69.8644139948303,111.39163323893432,94.50106168575154,14.273094574263665,production,1.0
557.0,49.9047956025692,21.4179451020678,72.99750033855815,45.60872334568548,69.55243878354861,110.17739141402075,94.91373993954775,14.373351977980821,production,1.0
558.0,50.04792033400707,22.09490257501323,73.66419279056568,49.42502597421447,72.52363834099911,109.46214214768264,94.08144775902745,14.24794711462504,production,1.0
559.0,49.981907065984785,21.97093962674669,74.43250911761366,53.832011434844674,73.49552442051687,111.79398907139327,94.21361791397807,13.924772939353755,production,1.0
560.0,49.95738049709371,21.5620911849909,74.4637066981168,55.29029700948948,74.09050646708538,111.2087775281749,94.56549669224576,13.866065400310355,production,1.0
561.0,49.98113416281531,22.155779861766863,73.91204934292222,53.90875143713846,75.49645581640897,110.36496432561543,93.51934537898407,13.844554454963914,production,1.0
562.0,50.006910015157416,21.610249071781475,73.70007827760855,51.21528703467262,72.3132623001173,109.87099363669574,94.47289739815899,13.650583658466504,production,1.0
